ozone,particullate_matter,carbon_monoxide,sulfure_dioxide,nitrogen_dioxide,longitude,latitude,timestamp
109,95,30,83,160,10.21197608,56.16101782,8/18/2014 1:25
112,100,26,81,156,10.21197608,56.16101782,8/18/2014 1:30
109,105,23,84,161,10.21197608,56.16101782,8/18/2014 1:35
110,103,28,80,163,10.21197608,56.16101782,8/18/2014 1:40
110,108,28,76,163,10.21197608,56.16101782,8/18/2014 1:45
115,103,30,73,167,10.21197608,56.16101782,8/18/2014 1:50
114,101,28,70,171,10.21197608,56.16101782,8/18/2014 1:55
117,101,23,70,168,10.21197608,56.16101782,8/18/2014 2:00
112,100,27,72,167,10.21197608,56.16101782,8/18/2014 2:05
109,100,30,70,170,10.21197608,56.16101782,8/18/2014 2:10
112,103,33,72,167,10.21197608,56.16101782,8/18/2014 2:15
117,99,32,67,170,10.21197608,56.16101782,8/18/2014 2:20
118,104,29,62,173,10.21197608,56.16101782,8/18/2014 2:25
119,106,31,57,172,10.21197608,56.16101782,8/18/2014 2:30
115,103,31,62,171,10.21197608,56.16101782,8/18/2014 2:35
116,98,32,58,166,10.21197608,56.16101782,8/18/2014 2:40
114,94,34,53,164,10.21197608,56.16101782,8/18/2014 2:45
109,89,35,57,166,10.21197608,56.16101782,8/18/2014 2:50
105,90,40,59,166,10.21197608,56.16101782,8/18/2014 2:55
109,85,38,54,169,10.21197608,56.16101782,8/18/2014 3:00
111,83,35,50,174,10.21197608,56.16101782,8/18/2014 3:05
106,79,30,48,179,10.21197608,56.16101782,8/18/2014 3:10
111,76,30,50,175,10.21197608,56.16101782,8/18/2014 3:15
114,73,30,54,176,10.21197608,56.16101782,8/18/2014 3:20
113,68,28,50,174,10.21197608,56.16101782,8/18/2014 3:25
117,66,32,47,178,10.21197608,56.16101782,8/18/2014 3:30
118,66,36,45,178,10.21197608,56.16101782,8/18/2014 3:35
121,71,38,44,174,10.21197608,56.16101782,8/18/2014 3:40
118,76,42,42,178,10.21197608,56.16101782,8/18/2014 3:45
116,79,41,43,175,10.21197608,56.16101782,8/18/2014 3:50
115,77,46,43,173,10.21197608,56.16101782,8/18/2014 3:55
110,75,46,40,175,10.21197608,56.16101782,8/18/2014 4:00
105,77,46,41,177,10.21197608,56.16101782,8/18/2014 4:05
107,72,41,37,173,10.21197608,56.16101782,8/18/2014 4:10
112,71,40,33,178,10.21197608,56.16101782,8/18/2014 4:15
111,67,36,29,176,10.21197608,56.16101782,8/18/2014 4:20
111,67,31,30,173,10.21197608,56.16101782,8/18/2014 4:25
113,70,33,32,174,10.21197608,56.16101782,8/18/2014 4:30
112,74,29,34,174,10.21197608,56.16101782,8/18/2014 4:35
116,79,26,29,179,10.21197608,56.16101782,8/18/2014 4:40
116,81,31,26,178,10.21197608,56.16101782,8/18/2014 4:45
111,76,33,31,175,10.21197608,56.16101782,8/18/2014 4:50
106,80,28,29,174,10.21197608,56.16101782,8/18/2014 4:55
103,85,27,33,177,10.21197608,56.16101782,8/18/2014 5:00
105,80,27,31,182,10.21197608,56.16101782,8/18/2014 5:05
102,75,32,28,182,10.21197608,56.16101782,8/18/2014 5:10
97,76,29,29,177,10.21197608,56.16101782,8/18/2014 5:15
102,74,30,34,176,10.21197608,56.16101782,8/18/2014 5:20
104,70,28,35,178,10.21197608,56.16101782,8/18/2014 5:25
109,67,29,35,179,10.21197608,56.16101782,8/18/2014 5:30
105,62,32,40,179,10.21197608,56.16101782,8/18/2014 5:35
104,67,34,41,183,10.21197608,56.16101782,8/18/2014 5:40
105,62,31,36,185,10.21197608,56.16101782,8/18/2014 5:45
101,66,26,34,188,10.21197608,56.16101782,8/18/2014 5:50
106,71,27,34,193,10.21197608,56.16101782,8/18/2014 5:55
110,66,31,30,191,10.21197608,56.16101782,8/18/2014 6:00
106,65,36,32,193,10.21197608,56.16101782,8/18/2014 6:05
104,65,39,30,192,10.21197608,56.16101782,8/18/2014 6:10
101,68,39,30,193,10.21197608,56.16101782,8/18/2014 6:15
97,69,41,34,190,10.21197608,56.16101782,8/18/2014 6:20
98,72,37,36,187,10.21197608,56.16101782,8/18/2014 6:25
102,69,35,41,182,10.21197608,56.16101782,8/18/2014 6:30
102,68,34,46,183,10.21197608,56.16101782,8/18/2014 6:35
97,72,29,48,183,10.21197608,56.16101782,8/18/2014 6:40
98,76,34,51,179,10.21197608,56.16101782,8/18/2014 6:45
102,71,38,47,184,10.21197608,56.16101782,8/18/2014 6:50
105,70,43,51,188,10.21197608,56.16101782,8/18/2014 6:55
105,72,48,46,186,10.21197608,56.16101782,8/18/2014 7:00
104,71,43,46,185,10.21197608,56.16101782,8/18/2014 7:05
109,74,42,49,190,10.21197608,56.16101782,8/18/2014 7:10
110,78,41,54,186,10.21197608,56.16101782,8/18/2014 7:15
107,82,39,53,186,10.21197608,56.16101782,8/18/2014 7:20
110,81,40,48,183,10.21197608,56.16101782,8/18/2014 7:25
106,78,44,51,183,10.21197608,56.16101782,8/18/2014 7:30
107,81,41,48,181,10.21197608,56.16101782,8/18/2014 7:35
105,79,39,51,179,10.21197608,56.16101782,8/18/2014 7:40
105,79,36,56,175,10.21197608,56.16101782,8/18/2014 7:45
104,83,41,60,180,10.21197608,56.16101782,8/18/2014 7:50
106,88,46,61,179,10.21197608,56.16101782,8/18/2014 7:55
105,88,48,58,177,10.21197608,56.16101782,8/18/2014 8:00
108,92,46,60,176,10.21197608,56.16101782,8/18/2014 8:05
112,96,47,60,175,10.21197608,56.16101782,8/18/2014 8:10
114,100,51,57,180,10.21197608,56.16101782,8/18/2014 8:15
109,99,51,56,185,10.21197608,56.16101782,8/18/2014 8:20
108,97,48,61,190,10.21197608,56.16101782,8/18/2014 8:25
106,97,49,62,195,10.21197608,56.16101782,8/18/2014 8:30
109,96,54,63,192,10.21197608,56.16101782,8/18/2014 8:35
104,94,54,68,187,10.21197608,56.16101782,8/18/2014 8:40
104,89,59,73,189,10.21197608,56.16101782,8/18/2014 8:45
103,85,55,71,188,10.21197608,56.16101782,8/18/2014 8:50
106,83,53,75,184,10.21197608,56.16101782,8/18/2014 8:55
101,85,54,72,183,10.21197608,56.16101782,8/18/2014 9:00
100,81,59,76,186,10.21197608,56.16101782,8/18/2014 9:05
100,84,59,76,182,10.21197608,56.16101782,8/18/2014 9:10
100,88,63,79,182,10.21197608,56.16101782,8/18/2014 9:15
98,88,63,76,185,10.21197608,56.16101782,8/18/2014 9:20
103,85,62,81,184,10.21197608,56.16101782,8/18/2014 9:25
102,87,60,85,183,10.21197608,56.16101782,8/18/2014 9:30
102,83,65,85,182,10.21197608,56.16101782,8/18/2014 9:35
105,84,69,87,186,10.21197608,56.16101782,8/18/2014 9:40
103,85,65,83,185,10.21197608,56.16101782,8/18/2014 9:45
100,82,63,88,185,10.21197608,56.16101782,8/18/2014 9:50
102,82,61,93,189,10.21197608,56.16101782,8/18/2014 9:55
103,77,60,89,193,10.21197608,56.16101782,8/18/2014 10:00
106,77,57,92,189,10.21197608,56.16101782,8/18/2014 10:05
107,77,61,96,187,10.21197608,56.16101782,8/18/2014 10:10
107,73,66,99,182,10.21197608,56.16101782,8/18/2014 10:15
112,76,68,94,187,10.21197608,56.16101782,8/18/2014 10:20
114,77,65,92,192,10.21197608,56.16101782,8/18/2014 10:25
117,79,69,87,190,10.21197608,56.16101782,8/18/2014 10:30
122,83,65,92,185,10.21197608,56.16101782,8/18/2014 10:35
122,88,66,95,190,10.21197608,56.16101782,8/18/2014 10:40
118,89,66,97,186,10.21197608,56.16101782,8/18/2014 10:45
123,93,64,94,184,10.21197608,56.16101782,8/18/2014 10:50
118,92,69,93,183,10.21197608,56.16101782,8/18/2014 10:55
118,87,65,88,184,10.21197608,56.16101782,8/18/2014 11:00
120,90,67,89,182,10.21197608,56.16101782,8/18/2014 11:05
123,91,72,90,181,10.21197608,56.16101782,8/18/2014 11:10
120,96,76,94,180,10.21197608,56.16101782,8/18/2014 11:15
121,100,78,91,176,10.21197608,56.16101782,8/18/2014 11:20
124,101,83,86,180,10.21197608,56.16101782,8/18/2014 11:25
121,96,78,90,183,10.21197608,56.16101782,8/18/2014 11:30
125,95,73,90,183,10.21197608,56.16101782,8/18/2014 11:35
129,90,74,88,184,10.21197608,56.16101782,8/18/2014 11:40
133,85,70,85,185,10.21197608,56.16101782,8/18/2014 11:45
137,89,69,84,190,10.21197608,56.16101782,8/18/2014 11:50
142,88,69,89,193,10.21197608,56.16101782,8/18/2014 11:55
141,89,64,89,193,10.21197608,56.16101782,8/18/2014 12:00
143,85,64,86,190,10.21197608,56.16101782,8/18/2014 12:05
138,80,69,88,193,10.21197608,56.16101782,8/18/2014 12:10
136,77,68,87,193,10.21197608,56.16101782,8/18/2014 12:15
139,80,65,90,190,10.21197608,56.16101782,8/18/2014 12:20
137,79,68,89,192,10.21197608,56.16101782,8/18/2014 12:25
132,78,64,91,187,10.21197608,56.16101782,8/18/2014 12:30
136,81,66,96,192,10.21197608,56.16101782,8/18/2014 12:35
134,83,71,100,197,10.21197608,56.16101782,8/18/2014 12:40
139,88,71,97,193,10.21197608,56.16101782,8/18/2014 12:45
142,83,75,93,196,10.21197608,56.16101782,8/18/2014 12:50
141,86,74,95,196,10.21197608,56.16101782,8/18/2014 12:55
143,89,69,97,192,10.21197608,56.16101782,8/18/2014 13:00
139,94,74,100,192,10.21197608,56.16101782,8/18/2014 13:05
139,95,77,104,188,10.21197608,56.16101782,8/18/2014 13:10
136,96,80,105,191,10.21197608,56.16101782,8/18/2014 13:15
139,98,84,106,196,10.21197608,56.16101782,8/18/2014 13:20
140,95,83,110,199,10.21197608,56.16101782,8/18/2014 13:25
139,97,85,110,202,10.21197608,56.16101782,8/18/2014 13:30
134,95,85,114,205,10.21197608,56.16101782,8/18/2014 13:35
130,95,85,113,205,10.21197608,56.16101782,8/18/2014 13:40
125,93,89,109,203,10.21197608,56.16101782,8/18/2014 13:45
122,98,91,105,208,10.21197608,56.16101782,8/18/2014 13:50
121,101,91,109,212,10.21197608,56.16101782,8/18/2014 13:55
117,96,88,110,210,10.21197608,56.16101782,8/18/2014 14:00
122,93,90,106,205,10.21197608,56.16101782,8/18/2014 14:05
118,98,85,105,200,10.21197608,56.16101782,8/18/2014 14:10
123,97,84,105,196,10.21197608,56.16101782,8/18/2014 14:15
125,95,82,108,195,10.21197608,56.16101782,8/18/2014 14:20
127,94,83,107,190,10.21197608,56.16101782,8/18/2014 14:25
124,94,85,103,188,10.21197608,56.16101782,8/18/2014 14:30
127,90,89,103,184,10.21197608,56.16101782,8/18/2014 14:35
128,86,86,101,184,10.21197608,56.16101782,8/18/2014 14:40
129,82,90,97,185,10.21197608,56.16101782,8/18/2014 14:45
130,83,95,101,183,10.21197608,56.16101782,8/18/2014 14:50
128,84,95,103,184,10.21197608,56.16101782,8/18/2014 14:55
132,89,92,103,181,10.21197608,56.16101782,8/18/2014 15:00
135,88,97,101,182,10.21197608,56.16101782,8/18/2014 15:05
135,90,96,105,180,10.21197608,56.16101782,8/18/2014 15:10
133,94,97,106,184,10.21197608,56.16101782,8/18/2014 15:15
137,96,94,104,182,10.21197608,56.16101782,8/18/2014 15:20
132,98,96,101,184,10.21197608,56.16101782,8/18/2014 15:25
129,103,100,104,184,10.21197608,56.16101782,8/18/2014 15:30
128,106,103,108,184,10.21197608,56.16101782,8/18/2014 15:35
129,109,107,104,181,10.21197608,56.16101782,8/18/2014 15:40
126,108,104,100,178,10.21197608,56.16101782,8/18/2014 15:45
124,105,104,100,173,10.21197608,56.16101782,8/18/2014 15:50
121,101,104,102,169,10.21197608,56.16101782,8/18/2014 15:55
126,106,99,100,172,10.21197608,56.16101782,8/18/2014 16:00
126,108,96,105,167,10.21197608,56.16101782,8/18/2014 16:05
126,110,99,102,164,10.21197608,56.16101782,8/18/2014 16:10
128,113,95,98,162,10.21197608,56.16101782,8/18/2014 16:15
132,116,92,97,161,10.21197608,56.16101782,8/18/2014 16:20
135,119,91,93,164,10.21197608,56.16101782,8/18/2014 16:25
138,121,92,98,166,10.21197608,56.16101782,8/18/2014 16:30
136,124,91,97,170,10.21197608,56.16101782,8/18/2014 16:35
136,129,92,92,169,10.21197608,56.16101782,8/18/2014 16:40
132,129,89,89,172,10.21197608,56.16101782,8/18/2014 16:45
129,125,89,85,171,10.21197608,56.16101782,8/18/2014 16:50
127,120,89,83,168,10.21197608,56.16101782,8/18/2014 16:55
122,118,94,85,171,10.21197608,56.16101782,8/18/2014 17:00
122,116,93,89,176,10.21197608,56.16101782,8/18/2014 17:05
118,112,94,92,177,10.21197608,56.16101782,8/18/2014 17:10
118,116,89,89,177,10.21197608,56.16101782,8/18/2014 17:15
122,120,92,87,179,10.21197608,56.16101782,8/18/2014 17:20
121,124,97,90,176,10.21197608,56.16101782,8/18/2014 17:25
121,123,101,95,175,10.21197608,56.16101782,8/18/2014 17:30
117,128,97,96,170,10.21197608,56.16101782,8/18/2014 17:35
112,129,97,99,174,10.21197608,56.16101782,8/18/2014 17:40
109,130,92,95,174,10.21197608,56.16101782,8/18/2014 17:45
113,129,91,100,169,10.21197608,56.16101782,8/18/2014 17:50
109,124,94,101,165,10.21197608,56.16101782,8/18/2014 17:55
106,120,90,104,163,10.21197608,56.16101782,8/18/2014 18:00
104,119,85,99,163,10.21197608,56.16101782,8/18/2014 18:05
107,119,81,98,162,10.21197608,56.16101782,8/18/2014 18:10
106,120,85,96,162,10.21197608,56.16101782,8/18/2014 18:15
107,122,87,93,158,10.21197608,56.16101782,8/18/2014 18:20
106,127,84,98,158,10.21197608,56.16101782,8/18/2014 18:25
102,130,84,95,163,10.21197608,56.16101782,8/18/2014 18:30
100,128,84,91,163,10.21197608,56.16101782,8/18/2014 18:35
104,132,85,88,164,10.21197608,56.16101782,8/18/2014 18:40
104,127,80,90,168,10.21197608,56.16101782,8/18/2014 18:45
106,129,76,88,168,10.21197608,56.16101782,8/18/2014 18:50
108,132,78,84,163,10.21197608,56.16101782,8/18/2014 18:55
112,133,82,84,168,10.21197608,56.16101782,8/18/2014 19:00
112,128,82,88,165,10.21197608,56.16101782,8/18/2014 19:05
107,123,82,93,160,10.21197608,56.16101782,8/18/2014 19:10
105,123,84,96,165,10.21197608,56.16101782,8/18/2014 19:15
107,124,80,100,160,10.21197608,56.16101782,8/18/2014 19:20
112,127,83,98,165,10.21197608,56.16101782,8/18/2014 19:25
112,130,80,96,161,10.21197608,56.16101782,8/18/2014 19:30
117,131,82,97,158,10.21197608,56.16101782,8/18/2014 19:35
117,129,86,99,155,10.21197608,56.16101782,8/18/2014 19:40
118,133,85,97,155,10.21197608,56.16101782,8/18/2014 19:45
115,129,80,100,152,10.21197608,56.16101782,8/18/2014 19:50
118,132,82,101,155,10.21197608,56.16101782,8/18/2014 19:55
114,134,78,99,158,10.21197608,56.16101782,8/18/2014 20:00
114,136,78,104,158,10.21197608,56.16101782,8/18/2014 20:05
110,135,76,105,162,10.21197608,56.16101782,8/18/2014 20:10
108,131,80,103,161,10.21197608,56.16101782,8/18/2014 20:15
109,130,79,102,156,10.21197608,56.16101782,8/18/2014 20:20
113,132,76,97,153,10.21197608,56.16101782,8/18/2014 20:25
117,136,76,96,153,10.21197608,56.16101782,8/18/2014 20:30
116,134,80,91,157,10.21197608,56.16101782,8/18/2014 20:35
111,139,76,91,158,10.21197608,56.16101782,8/18/2014 20:40
116,143,75,95,163,10.21197608,56.16101782,8/18/2014 20:45
118,143,74,90,167,10.21197608,56.16101782,8/18/2014 20:50
113,148,75,93,168,10.21197608,56.16101782,8/18/2014 20:55
110,144,79,88,168,10.21197608,56.16101782,8/18/2014 21:00
105,146,81,84,173,10.21197608,56.16101782,8/18/2014 21:05
104,146,86,88,178,10.21197608,56.16101782,8/18/2014 21:10
100,145,83,88,183,10.21197608,56.16101782,8/18/2014 21:15
95,146,78,88,181,10.21197608,56.16101782,8/18/2014 21:20
96,146,78,91,177,10.21197608,56.16101782,8/18/2014 21:25
93,144,75,93,181,10.21197608,56.16101782,8/18/2014 21:30
93,139,72,93,176,10.21197608,56.16101782,8/18/2014 21:35
96,137,71,95,175,10.21197608,56.16101782,8/18/2014 21:40
91,137,67,90,175,10.21197608,56.16101782,8/18/2014 21:45
91,139,68,94,180,10.21197608,56.16101782,8/18/2014 21:50
94,140,73,92,180,10.21197608,56.16101782,8/18/2014 21:55
99,140,77,95,185,10.21197608,56.16101782,8/18/2014 22:00
99,142,80,93,185,10.21197608,56.16101782,8/18/2014 22:05
104,140,85,98,183,10.21197608,56.16101782,8/18/2014 22:10
102,140,86,101,178,10.21197608,56.16101782,8/18/2014 22:15
98,135,84,102,183,10.21197608,56.16101782,8/18/2014 22:20
99,133,84,104,184,10.21197608,56.16101782,8/18/2014 22:25
94,128,89,100,183,10.21197608,56.16101782,8/18/2014 22:30
97,130,92,95,186,10.21197608,56.16101782,8/18/2014 22:35
100,129,87,96,189,10.21197608,56.16101782,8/18/2014 22:40
97,124,90,99,184,10.21197608,56.16101782,8/18/2014 22:45
102,119,94,97,186,10.21197608,56.16101782,8/18/2014 22:50
99,124,89,93,183,10.21197608,56.16101782,8/18/2014 22:55
97,128,85,91,184,10.21197608,56.16101782,8/18/2014 23:00
92,132,87,90,181,10.21197608,56.16101782,8/18/2014 23:05
92,132,85,85,178,10.21197608,56.16101782,8/18/2014 23:10
92,137,89,88,182,10.21197608,56.16101782,8/18/2014 23:15
97,132,90,84,185,10.21197608,56.16101782,8/18/2014 23:20
94,134,89,85,184,10.21197608,56.16101782,8/18/2014 23:25
96,131,85,87,181,10.21197608,56.16101782,8/18/2014 23:30
91,129,81,85,186,10.21197608,56.16101782,8/18/2014 23:35
90,133,81,87,181,10.21197608,56.16101782,8/18/2014 23:40
91,136,86,90,179,10.21197608,56.16101782,8/18/2014 23:45
89,136,87,90,177,10.21197608,56.16101782,8/18/2014 23:50
94,140,91,92,174,10.21197608,56.16101782,8/18/2014 23:55
90,137,89,94,179,10.21197608,56.16101782,8/19/2014 0:00
94,132,93,92,176,10.21197608,56.16101782,8/19/2014 0:05
94,127,94,87,174,10.21197608,56.16101782,8/19/2014 0:10
92,122,93,86,170,10.21197608,56.16101782,8/19/2014 0:15
90,127,91,87,173,10.21197608,56.16101782,8/19/2014 0:20
86,126,94,85,168,10.21197608,56.16101782,8/19/2014 0:25
86,129,91,87,169,10.21197608,56.16101782,8/19/2014 0:30
91,126,92,86,165,10.21197608,56.16101782,8/19/2014 0:35
88,127,96,84,161,10.21197608,56.16101782,8/19/2014 0:40
87,128,91,87,163,10.21197608,56.16101782,8/19/2014 0:45
85,131,92,89,165,10.21197608,56.16101782,8/19/2014 0:50
86,130,92,84,166,10.21197608,56.16101782,8/19/2014 0:55
87,127,93,82,169,10.21197608,56.16101782,8/19/2014 1:00
89,129,90,85,172,10.21197608,56.16101782,8/19/2014 1:05
90,124,91,86,171,10.21197608,56.16101782,8/19/2014 1:10
91,125,89,87,170,10.21197608,56.16101782,8/19/2014 1:15
87,122,92,82,169,10.21197608,56.16101782,8/19/2014 1:20
88,121,87,87,173,10.21197608,56.16101782,8/19/2014 1:25
90,122,89,83,170,10.21197608,56.16101782,8/19/2014 1:30
94,120,93,88,169,10.21197608,56.16101782,8/19/2014 1:35
90,123,97,90,169,10.21197608,56.16101782,8/19/2014 1:40
89,125,93,94,171,10.21197608,56.16101782,8/19/2014 1:45
85,127,94,97,174,10.21197608,56.16101782,8/19/2014 1:50
89,130,92,101,173,10.21197608,56.16101782,8/19/2014 1:55
93,135,93,99,173,10.21197608,56.16101782,8/19/2014 2:00
88,139,93,102,168,10.21197608,56.16101782,8/19/2014 2:05
90,140,93,98,173,10.21197608,56.16101782,8/19/2014 2:10
90,138,90,93,173,10.21197608,56.16101782,8/19/2014 2:15
91,135,89,95,172,10.21197608,56.16101782,8/19/2014 2:20
88,135,87,97,172,10.21197608,56.16101782,8/19/2014 2:25
93,139,82,96,170,10.21197608,56.16101782,8/19/2014 2:30
98,137,80,96,175,10.21197608,56.16101782,8/19/2014 2:35
97,136,76,91,172,10.21197608,56.16101782,8/19/2014 2:40
95,135,77,90,171,10.21197608,56.16101782,8/19/2014 2:45
99,139,76,91,167,10.21197608,56.16101782,8/19/2014 2:50
102,141,79,96,167,10.21197608,56.16101782,8/19/2014 2:55
99,141,80,91,167,10.21197608,56.16101782,8/19/2014 3:00
99,138,84,88,165,10.21197608,56.16101782,8/19/2014 3:05
99,137,86,83,161,10.21197608,56.16101782,8/19/2014 3:10
96,140,84,80,156,10.21197608,56.16101782,8/19/2014 3:15
100,137,88,77,153,10.21197608,56.16101782,8/19/2014 3:20
95,136,85,72,149,10.21197608,56.16101782,8/19/2014 3:25
96,131,83,70,144,10.21197608,56.16101782,8/19/2014 3:30
99,130,84,75,149,10.21197608,56.16101782,8/19/2014 3:35
94,128,87,73,154,10.21197608,56.16101782,8/19/2014 3:40
97,125,92,70,154,10.21197608,56.16101782,8/19/2014 3:45
102,129,95,66,149,10.21197608,56.16101782,8/19/2014 3:50
98,131,98,62,153,10.21197608,56.16101782,8/19/2014 3:55
95,129,94,60,157,10.21197608,56.16101782,8/19/2014 4:00
95,130,97,60,159,10.21197608,56.16101782,8/19/2014 4:05
92,134,100,56,157,10.21197608,56.16101782,8/19/2014 4:10
93,135,103,51,161,10.21197608,56.16101782,8/19/2014 4:15
97,134,107,54,161,10.21197608,56.16101782,8/19/2014 4:20
98,131,106,53,163,10.21197608,56.16101782,8/19/2014 4:25
101,131,111,55,163,10.21197608,56.16101782,8/19/2014 4:30
98,134,112,52,164,10.21197608,56.16101782,8/19/2014 4:35
94,139,116,56,162,10.21197608,56.16101782,8/19/2014 4:40
90,142,115,55,160,10.21197608,56.16101782,8/19/2014 4:45
93,137,111,57,155,10.21197608,56.16101782,8/19/2014 4:50
94,141,110,59,159,10.21197608,56.16101782,8/19/2014 4:55
96,144,115,55,160,10.21197608,56.16101782,8/19/2014 5:00
99,139,110,52,155,10.21197608,56.16101782,8/19/2014 5:05
103,135,113,57,156,10.21197608,56.16101782,8/19/2014 5:10
98,136,113,54,154,10.21197608,56.16101782,8/19/2014 5:15
96,141,118,53,151,10.21197608,56.16101782,8/19/2014 5:20
92,136,120,56,149,10.21197608,56.16101782,8/19/2014 5:25
95,132,120,53,144,10.21197608,56.16101782,8/19/2014 5:30
91,135,122,56,146,10.21197608,56.16101782,8/19/2014 5:35
93,133,118,55,141,10.21197608,56.16101782,8/19/2014 5:40
98,128,118,58,137,10.21197608,56.16101782,8/19/2014 5:45
93,129,121,60,142,10.21197608,56.16101782,8/19/2014 5:50
91,134,126,60,141,10.21197608,56.16101782,8/19/2014 5:55
93,131,128,59,137,10.21197608,56.16101782,8/19/2014 6:00
92,130,132,57,141,10.21197608,56.16101782,8/19/2014 6:05
92,133,128,61,143,10.21197608,56.16101782,8/19/2014 6:10
88,138,124,63,139,10.21197608,56.16101782,8/19/2014 6:15
84,143,125,68,134,10.21197608,56.16101782,8/19/2014 6:20
81,148,124,73,138,10.21197608,56.16101782,8/19/2014 6:25
77,145,127,73,135,10.21197608,56.16101782,8/19/2014 6:30
72,150,127,68,140,10.21197608,56.16101782,8/19/2014 6:35
70,148,125,64,142,10.21197608,56.16101782,8/19/2014 6:40
65,151,127,63,137,10.21197608,56.16101782,8/19/2014 6:45
60,156,122,58,140,10.21197608,56.16101782,8/19/2014 6:50
